# owner<TAB>step-slug<TAB>description
haunt	immutable-training-runs	C06: Pin and isolate actual training runs. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section C06 AND Global execution and verification rules. Dependencies: C05; existing runtime task provides dependencies Files: scripts/train_eval.py; scripts/persona_code.py; scripts/run_manifest.py (new); scripts/test_run_manifest.py (new). Next: Add explicit base/tokenizer revision, random/numpy/torch seeds, device/dtype, batch/gradient accumulation, max_length and train/eval config to resolved config.json. Check: rtk proxy .venv/bin/python scripts/test_run_manifest.py. Closure: Corrupt inputs reject before model load; batch=2 accumulation=2 gives recorded expected step count; seed runs cannot overwrite each other. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/C06-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-immutable-training-runs	C06-V: Independently verify C06, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section C06 and C06-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/C06-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_run_manifest.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Corrupt inputs reject before model load; batch=2 accumulation=2 gives recorded expected step count; seed runs cannot overwrite each other. Write /home/mesh-home/tiny-fleet/docs/task-receipts/C06-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	router-failure-boundary	C07: Fail explicitly on invalid embeddings or unavailable router. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section C07 AND Global execution and verification rules. Dependencies: C03 Files: scripts/router.py; scripts/test_router.py (new); scripts/fleet_benchmark.py. Next: Add injected embedding cases: zero, NaN, infinity, wrong dimension, empty matrix, HTTP failure/timeout and invalid JSON. Existing zero-vector case returns specialist:guitar and must go red. Check: rtk proxy .venv/bin/python scripts/test_router.py. Closure: All malformed/backend failures abstain loudly; operator-first bypass intact; valid specialist and current fixture behavior retained. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/C07-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-router-failure-boundary	C07-V: Independently verify C07, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section C07 and C07-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/C07-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_router.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: All malformed/backend failures abstain loudly; operator-first bypass intact; valid specialist and current fixture behavior retained. Write /home/mesh-home/tiny-fleet/docs/task-receipts/C07-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	enforce-decision-consumer	C08: Make the policy example enforce its own contract. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section C08 AND Global execution and verification rules. Dependencies: C07; coordinate README edit with existing closeout owner Files: README.md safety example; scripts/policy_consumer.py (new); scripts/test_policy_consumer.py (new); scripts/operator_policy.py docs. Next: Use injected callbacks, never actual shell/actions. Test all action values crossed with approval boolean, unknown action, missing fields and malformed decision. Check: rtk proxy .venv/bin/python scripts/test_policy_consumer.py. Closure: Spy proves zero execution for review/block/escalate/unknown/approval-needed; only explicit valid allow executes. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/C08-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-enforce-decision-consumer	C08-V: Independently verify C08, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section C08 and C08-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/C08-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_policy_consumer.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Spy proves zero execution for review/block/escalate/unknown/approval-needed; only explicit valid allow executes. Write /home/mesh-home/tiny-fleet/docs/task-receipts/C08-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	preregister-fleet-study	S01: Freeze the research question, comparisons and statistical decision. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S01 AND Global execution and verification rules. Dependencies: C01-C08; before inspecting new heldout outputs Files: docs/study-registration.md (new); runs/fleet-study-v1/registration.json (new); docs/related-work.md (new). Next: Primary question: does routed 360M specialization improve heldout task quality at bounded cost versus base, prompt-only, pooled adapter and simple router? Separate toy passage PPL, executable code correctness and rated style outcomes. Check: rtk proxy .venv/bin/python -m json.tool runs/fleet-study-v1/registration.json. Closure: All arms, units, outcomes, sample-size rationale, acceptance margins and resource cap defined; no outcome-dependent choice. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S01-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-preregister-fleet-study	S01-V: Independently verify S01, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S01 and S01-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S01-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python -m json.tool runs/fleet-study-v1/registration.json; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: All arms, units, outcomes, sample-size rationale, acceptance margins and resource cap defined; no outcome-dependent choice. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S01-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	freeze-independent-corpus	S02: Replace duplicated and answer-exposed heldout cases. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S02 AND Global execution and verification rules. Dependencies: S01 and C02 Files: scripts/build_study_corpus.py (new); scripts/test_study_corpus.py (new); corpus/study-v1/ (new); runs/fleet-study-v1/datasets.json. Next: Use public/licensed or explicitly authored sources with recorded source family. Keep existing toy corpus as within-topic pilot, separate from the new source/topic-heldout corpus. Check: rtk proxy .venv/bin/python scripts/test_study_corpus.py. Closure: Four-identical-case regression rejects; train/validation/heldout families disjoint; reference text never enters generation input; all required count/slice gates pass or explicitly block scoring. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S02-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-freeze-independent-corpus	S02-V: Independently verify S02, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S02 and S02-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S02-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_study_corpus.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Four-identical-case regression rejects; train/validation/heldout families disjoint; reference text never enters generation input; all required count/slice gates pass or explicitly block scoring. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S02-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	matched-baseline-runner	S03: Add controlled model and router comparisons. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S03 AND Global execution and verification rules. Dependencies: S02, C06 Files: scripts/study_runner.py (new); scripts/test_study_runner.py (new); runs/fleet-study-v1/config.json. Next: Implement same base/tokenizer/decoding budget for all arms; prompt-only examples drawn only from train. Pooled and specialist training report equal-example/equal-token budget differences explicitly. Check: rtk proxy .venv/bin/python scripts/test_study_runner.py. Closure: Expected matrix exactly matched; fake-backend test verifies input separation; one tiny real preflight proves actual model loading and generation with pinned revision. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S03-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-matched-baseline-runner	S03-V: Independently verify S03, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S03 and S03-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S03-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_study_runner.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Expected matrix exactly matched; fake-backend test verifies input separation; one tiny real preflight proves actual model loading and generation with pinned revision. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S03-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	independent-task-scoring	S04: Score correctness, abstention and uncertainty from raw records. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S04 AND Global execution and verification rules. Dependencies: S03 and C04 Files: scripts/score_study.py (new); scripts/test_score_study.py (new); docs/scoring-rubric.md (new). Next: Code task correctness uses frozen executable tests in an offline bounded process; never execute generated mesh/network commands. Style rubric separates task compliance, evidence discipline, uncertainty and fluency; keywords alone are not labels. Check: rtk proxy .venv/bin/python scripts/test_score_study.py. Closure: Known fixtures match arithmetic; scores rebuild deterministically from unchanged raw data; decision separates invalid data, valid negative result and serving eligibility. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S04-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-independent-task-scoring	S04-V: Independently verify S04, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S04 and S04-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S04-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_score_study.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Known fixtures match arithmetic; scores rebuild deterministically from unchanged raw data; decision separates invalid data, valid negative result and serving eligibility. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S04-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	calibrate-selective-routing	S05: Fit and freeze an abstention boundary on validation only. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S05 AND Global execution and verification rules. Dependencies: S04, C07 Files: scripts/calibrate_router.py (new); scripts/test_calibrate_router.py (new); scripts/router.py; runs/fleet-study-v1/router.json. Next: Compare lexical rule baseline, nearest centroid, centroid plus absolute+margin gate, oracle choice and abstain-all on identical saved cases. A query at similarities -0.20/-0.80 must be represented in adversarial fixture. Check: rtk proxy .venv/bin/python scripts/test_calibrate_router.py. Closure: Calibration cannot read heldout labels; absolute-distance fixture and zero-vector gate both pass; impossible validation population produces honest no-eligible-router. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S05-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-calibrate-selective-routing	S05-V: Independently verify S05, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S05 and S05-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S05-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_calibrate_router.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Calibration cannot read heldout labels; absolute-distance fixture and zero-vector gate both pass; impossible validation population produces honest no-eligible-router. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S05-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	run-paired-replications	S06: Execute corrected fleet study and measure end-to-end cost. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S06 AND Global execution and verification rules. Dependencies: S01-S05; existing haunt-install-unblock runtime task if preflight fails Files: runs/fleet-study-v1/seed-17/; seed-29/; seed-43/; scripts/run_study_matrix.py (new); docs/fleet-study-results.md (new). Next: Capture preflight versions, device/RAM/VRAM and existing GPU consumers. Use one training job at a time; do not kill shared workloads. Execute all frozen arms and seeds with matching budgets. Check: rtk proxy .venv/bin/python scripts/run_study_matrix.py --registration runs/fleet-study-v1/registration.json --run-root runs/fleet-study-v1. Closure: Complete validated raw matrix for 3 seeds and all arms; negative hypothesis is allowed. Infrastructure failure remains typed blocked with retry command and available partial rows. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S06-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-run-paired-replications	S06-V: Independently verify S06, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S06 and S06-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S06-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/run_study_matrix.py --registration runs/fleet-study-v1/registration.json --run-root "$verification_dir" --seeds 17 --max-cases 8 --max-train-steps 2 --verification-only; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Complete validated raw matrix for 3 seeds and all arms; negative hypothesis is allowed. Infrastructure failure remains typed blocked with retry command and available partial rows. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S06-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
haunt	resolve-mood-experiment	S07: Deliver a real mood/style experiment or a measured no-go. Repo=/home/mesh-home/tiny-fleet (never hyperhauntology_for_kids). Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S07 AND Global execution and verification rules. Dependencies: S02-S06; reuse their runner/scorer, no second training engine Files: scripts/mk_mood_corpus.py; corpus/mood-*.jsonl; runs/mood-study-v1/; docs/mood-study-results.md (new); scripts/check_experiment_result.py (new); scripts/test_experiment_result.py (new). Next: Audit 36/8/4 historical corpus and identify unique source families, RU/EN accuracy, validation gap and near duplicates. Do not cite guitar/sourdough weights as a mood adapter. Check: rtk proxy .venv/bin/python scripts/test_experiment_result.py. Closure: Tests distinguish evidence-backed no-go/insufficient-data from runtime block; result validator accepts a mood-specific measured control bundle or justified data no-go. No guitar/sourdough receipt stands in for mood evidence. Artifact=/home/mesh-home/tiny-fleet/docs/task-receipts/S07-implementation.md; commit/push scoped work and verify remote; implementation done only submits to independent vpn gate.
vpn	verify-resolve-mood-experiment	S07-V: Independently verify S07, not author self-report. Operator explicitly assigns this repository verification to vpn. Repo=/home/mesh-home/tiny-fleet. Read /home/mesh-home/tiny-fleet/docs/superpowers/plans/2026-09-08-publication-science.md section S07 and S07-V plus strict global verification rules. Input=/home/mesh-home/tiny-fleet/docs/task-receipts/S07-implementation.md and its exact source commit. In isolated checkout run rtk proxy .venv/bin/python scripts/test_experiment_result.py; any output goes into a new temporary verification directory, never completed author run. Inspect artifacts/hashes/dependencies; applicable mutation or raw-data recomputation plus independent negative case. Acceptance: Tests distinguish evidence-backed no-go/insufficient-data from runtime block; result validator accepts a mood-specific measured control bundle or justified data no-go. No guitar/sourdough receipt stands in for mood evidence. Write /home/mesh-home/tiny-fleet/docs/task-receipts/S07-verification.md with commands/exit codes/output hashes/PASS-FAIL-BLOCKED; commit/push and verify remote. On failed predicate block this step and request keyed haunt correction; never settle to skip failure. PASS unlocks successor.
